OBJECTID,DATE,TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_,CROSS_STRE,OFF_STREET,CONTRIBUTI,CONTRIBU_1,CONTRIBU_2,CONTRIBU_3,CONTRIBU_4,UNIQUE_KEY,VEHICLE_TY,VEHICLE__1,VEHICLE__2,VEHICLE__3,VEHICLE__4,incidence,IndexID,OBJECTID_1,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_Data,Shape_Leng,Shape_Area_1,OBJECTID_12,GEOID_1,B00001e1,B00001m1,B00002e1,B00002m1,OBJECTID_2,GEOID_12,B19001e1,B19001m1,B19001e2,B19001m2,B19001e3,B19001m3,B19001e4,B19001m4,B19001e5,B19001m5,B19001e6,B19001m6,B19001e7,B19001m7,B19001e8,B19001m8,B19001e9,B19001m9,B19001e10,B19001m10,B19001e11,B19001m11,B19001e12,B19001m12,B19001e13,B19001m13,B19001e14,B19001m14,B19001e15,B19001m15,B19001e16,B19001m16,B19001e17,B19001m17,SHAPE_Length,SHAPE_Area,Junction_Longitude,Junction_latitude,Dist_2_Parking
3303,,,,,,,,,,,,,,,,,,,,,,,,3303,36,47,46400,1,3.6047E+11,Block Group 1,G5030,S,112568,0,40.624729,-73.977794,15000US360470464001,0.019652219,1.19806E-05,4890,15000US360470464001,162,-1,40,-1,4890,15000US360470464001,262,52,38,25,18,14,23,22,16,16,7,16,10,14,18,21,10,16,2,9,22,23,30,20,13,14,24,20,7,12,13,17,10,10,94.24777961,706.8583471,-73.9772644,40.6257935,109.948143
3304,,,,,,,,,,,,,,,,,,,,,,,,3304,36,47,46400,1,3.6047E+11,Block Group 1,G5030,S,112568,0,40.624729,-73.977794,15000US360470464001,0.019652219,1.19806E-05,4890,15000US360470464001,162,-1,40,-1,4890,15000US360470464001,262,52,38,25,18,14,23,22,16,16,7,16,10,14,18,21,10,16,2,9,22,23,30,20,13,14,24,20,7,12,13,17,10,10,94.24777961,706.8583471,-73.9771957,40.6250992,151.578537
3305,5/17/2015 0:00,17:56,BROOKLYN,11218,40.6355523,-73.9780219,"(40.6355523, -73.9780219)",DITMAS AVENUE,MC DONALD AVENUE, ,Failure to Yield Right-of-Way,Unspecified, , , ,3223015,SPORT UTILITY / STATION WAGON,BICYCLE, , , ,2,418,3305,36,47,47800,1,3.6047E+11,Block Group 1,G5030,S,77374,0,40.6327976,-73.9773273,15000US360470478001,0.014229099,8.23595E-06,4905,15000US360470478001,124,-1,34,-1,4905,15000US360470478001,304,65,40,33,23,20,41,33,25,23,23,23,18,22,14,18,15,21,5,10,18,17,19,21,20,22,19,24,7,14,17,22,0,11,94.24777961,706.8583471,-73.9781113,40.6355438,30.9704056
3306,,,,,,,,,,,,,,,,,,,,,,,,3306,36,47,46400,1,3.6047E+11,Block Group 1,G5030,S,112568,0,40.624729,-73.977794,15000US360470464001,0.019652219,1.19806E-05,4890,15000US360470464001,162,-1,40,-1,4890,15000US360470464001,262,52,38,25,18,14,23,22,16,16,7,16,10,14,18,21,10,16,2,9,22,23,30,20,13,14,24,20,7,12,13,17,10,10,94.24777961,706.8583471,-73.9771118,40.6249466,160.4495087
3307,1/5/2016 0:00,18:22,BROOKLYN,11204,40.6153586,-73.976224,"(40.6153586, -73.976224)",60 STREET,23 AVENUE, ,Unspecified,Unspecified, , , ,3365333,PASSENGER VEHICLE,BICYCLE, , , ,1,287,3307,36,47,44600,2,3.6047E+11,Block Group 2,G5030,S,71043,0,40.6148545,-73.9770243,15000US360470446002,0.009391949,4.86963E-06,4863,15000US360470446002,142,-1,47,-1,4863,15000US360470446002,346,54,16,14,32,28,20,20,42,34,2,9,26,20,16,13,14,15,4,11,30,26,22,16,18,15,38,28,15,18,32,25,18,18,94.24777961,706.8583471,-73.9762268,40.6153526,780.0217285
3308,5/17/2015 0:00,17:56,BROOKLYN,11218,40.6355523,-73.9780219,"(40.6355523, -73.9780219)",DITMAS AVENUE,MC DONALD AVENUE, ,Failure to Yield Right-of-Way,Unspecified, , , ,3223015,SPORT UTILITY / STATION WAGON,BICYCLE, , , ,2,418,3308,36,47,47800,1,3.6047E+11,Block Group 1,G5030,S,77374,0,40.6327976,-73.9773273,15000US360470478001,0.014229099,8.23595E-06,4905,15000US360470478001,124,-1,34,-1,4905,15000US360470478001,304,65,40,33,23,20,41,33,25,23,23,23,18,22,14,18,15,21,5,10,18,17,19,21,20,22,19,24,7,14,17,22,0,11,94.24777961,706.8583471,-73.978035,40.6355515,27.326437
3309,,,,,,,,,,,,,,,,,,,,,,,,3309,36,47,46400,1,3.6047E+11,Block Group 1,G5030,S,112568,0,40.624729,-73.977794,15000US360470464001,0.019652219,1.19806E-05,4890,15000US360470464001,162,-1,40,-1,4890,15000US360470464001,262,52,38,25,18,14,23,22,16,16,7,16,10,14,18,21,10,16,2,9,22,23,30,20,13,14,24,20,7,12,13,17,10,10,94.24777961,706.8583471,-73.9770584,40.625,153.31633
3310,,,,,,,,,,,,,,,,,,,,,,,,3310,36,47,44800,1,3.6047E+11,Block Group 1,G5030,S,147753,0,40.6178962,-73.9745519,15000US360470448001,0.01848864,1.10545E-05,4866,15000US360470448001,176,-1,40,-1,4866,15000US360470448001,356,50,40,39,30,26,19,20,24,28,53,32,2,9,13,15,15,24,2,9,12,15,43,37,28,25,32,30,8,10,16,15,20,21,94.24777961,706.8583471,-73.9765091,40.6191216,481.3366394
3311,5/17/2015 0:00,17:56,BROOKLYN,11218,40.6355523,-73.9780219,"(40.6355523, -73.9780219)",DITMAS AVENUE,MC DONALD AVENUE, ,Failure to Yield Right-of-Way,Unspecified, , , ,3223015,SPORT UTILITY / STATION WAGON,BICYCLE, , , ,2,418,3311,36,47,47800,1,3.6047E+11,Block Group 1,G5030,S,77374,0,40.6327976,-73.9773273,15000US360470478001,0.014229099,8.23595E-06,4905,15000US360470478001,124,-1,34,-1,4905,15000US360470478001,304,65,40,33,23,20,41,33,25,23,23,23,18,22,14,18,15,21,5,10,18,17,19,21,20,22,19,24,7,14,17,22,0,11,94.24777961,706.8583471,-73.9780045,40.6355553,25.7854576
3312,12/23/2015 0:00,19:46,BROOKLYN,11204,40.6240515,-73.976945,"(40.6240515, -73.976945)",DAHILL ROAD,51 STREET, ,View Obstructed/Limited,Passenger Distraction, , , ,3358792,SPORT UTILITY / STATION WAGON,BICYCLE, , , ,2,298,3312,36,47,46400,1,3.6047E+11,Block Group 1,G5030,S,112568,0,40.624729,-73.977794,15000US360470464001,0.019652219,1.19806E-05,4890,15000US360470464001,162,-1,40,-1,4890,15000US360470464001,262,52,38,25,18,14,23,22,16,16,7,16,10,14,18,21,10,16,2,9,22,23,30,20,13,14,24,20,7,12,13,17,10,10,94.24777961,706.8583471,-73.976944,40.6240349,96.4901047
3313,,,,,,,,,,,,,,,,,,,,,,,,3313,36,47,44800,1,3.6047E+11,Block Group 1,G5030,S,147753,0,40.6178962,-73.9745519,15000US360470448001,0.01848864,1.10545E-05,4866,15000US360470448001,79,-1,22,-1,4866,15000US360470448001,188,53,30,34,0,11,3,5,16,26,23,22,0,11,8,10,0,11,5,7,18,22,26,26,0,11,21,25,4,6,11,11,23,25,94.24777961,706.8583471,-73.9763336,40.6177597,631.0466919
3314,,,,,,,,,,,,,,,,,,,,,,,,3314,36,47,46400,1,3.6047E+11,Block Group 1,G5030,S,112568,0,40.624729,-73.977794,15000US360470464001,0.019652219,1.19806E-05,4890,15000US360470464001,162,-1,40,-1,4890,15000US360470464001,262,52,38,25,18,14,23,22,16,16,7,16,10,14,18,21,10,16,2,9,22,23,30,20,13,14,24,20,7,12,13,17,10,10,94.24777961,706.8583471,-73.9768295,40.6234779,74.2522278
3315,,,,,,,,,,,,,,,,,,,,,,,,3315,36,47,46400,1,3.6047E+11,Block Group 1,G5030,S,112568,0,40.624729,-73.977794,15000US360470464001,0.019652219,1.19806E-05,4890,15000US360470464001,162,-1,40,-1,4890,15000US360470464001,262,52,38,25,18,14,23,22,16,16,7,16,10,14,18,21,10,16,2,9,22,23,30,20,13,14,24,20,7,12,13,17,10,10,94.24777961,706.8583471,-73.976738,40.6229973,86.416687
3316,3/11/2016 0:00,9:30,BROOKLYN,11218,40.6331533,-73.9776156,"(40.6331533, -73.9776156)",MC DONALD AVENUE,AVENUE F, ,Physical Disability,Unspecified, , , ,3403545,SPORT UTILITY / STATION WAGON,BICYCLE, , , ,1,261,3316,36,47,47800,1,3.6047E+11,Block Group 1,G5030,S,77374,0,40.6327976,-73.9773273,15000US360470478001,0.014229099,8.23595E-06,4905,15000US360470478001,127,-1,31,-1,4905,15000US360470478001,328,80,50,36,40,28,46,42,18,24,21,22,20,28,18,19,24,28,0,11,7,11,11,17,28,30,19,30,6,15,20,24,0,11,94.24777961,706.8583471,-73.9776611,40.6331482,5.8982716
3317,3/11/2016 0:00,9:30,BROOKLYN,11218,40.6331533,-73.9776156,"(40.6331533, -73.9776156)",MC DONALD AVENUE,AVENUE F, ,Physical Disability,Unspecified, , , ,3403545,SPORT UTILITY / STATION WAGON,BICYCLE, , , ,1,261,3317,36,47,47800,1,3.6047E+11,Block Group 1,G5030,S,77374,0,40.6327976,-73.9773273,15000US360470478001,0.014229099,8.23595E-06,4905,15000US360470478001,127,-1,31,-1,4905,15000US360470478001,328,80,50,36,40,28,46,42,18,24,21,22,20,28,18,19,24,28,0,11,7,11,11,17,28,30,19,30,6,15,20,24,0,11,94.24777961,706.8583471,-73.9776154,40.633152,3.4241385
3318,6/18/2017 0:00,14:49,BROOKLYN,11204,40.621994,-73.97658,"(40.621994, -73.97658)",21 AVENUE,53 STREET, ,Driver Inattention/Distraction,Unspecified, , , ,3694768,SPORT UTILITY / STATION WAGON,BICYCLE, , , ,1,73,3318,36,47,46400,1,3.6047E+11,Block Group 1,G5030,S,112568,0,40.624729,-73.977794,15000US360470464001,0.019652219,1.19806E-05,4890,15000US360470464001,162,-1,40,-1,4890,15000US360470464001,262,52,38,25,18,14,23,22,16,16,7,16,10,14,18,21,10,16,2,9,22,23,30,20,13,14,24,20,7,12,13,17,10,10,94.24777961,706.8583471,-73.9765701,40.6219864,171.0165863
3319,3/11/2016 0:00,9:30,BROOKLYN,11218,40.6331533,-73.9776156,"(40.6331533, -73.9776156)",MC DONALD AVENUE,AVENUE F, ,Physical Disability,Unspecified, , , ,3403545,SPORT UTILITY / STATION WAGON,BICYCLE, , , ,1,261,3319,36,47,47800,1,3.6047E+11,Block Group 1,G5030,S,77374,0,40.6327976,-73.9773273,15000US360470478001,0.014229099,8.23595E-06,4905,15000US360470478001,127,-1,31,-1,4905,15000US360470478001,328,80,50,36,40,28,46,42,18,24,21,22,20,28,18,19,24,28,0,11,7,11,11,17,28,30,19,30,6,15,20,24,0,11,94.24777961,706.8583471,-73.977562,40.6331558,1.1738971
3320,,,,,,,,,,,,,,,,,,,,,,,,3320,36,47,44800,1,3.6047E+11,Block Group 1,G5030,S,147753,0,40.6178962,-73.9745519,15000US360470448001,0.01848864,1.10545E-05,4866,15000US360470448001,176,-1,40,-1,4866,15000US360470448001,356,50,40,39,30,26,19,20,24,28,53,32,2,9,13,15,15,24,2,9,12,15,43,37,28,25,32,30,8,10,16,15,20,21,94.24777961,706.8583471,-73.9762802,40.6197319,411.8970947
3321,3/11/2016 0:00,9:30,BROOKLYN,11218,40.6331533,-73.9776156,"(40.6331533, -73.9776156)",MC DONALD AVENUE,AVENUE F, ,Physical Disability,Unspecified, , , ,3403545,SPORT UTILITY / STATION WAGON,BICYCLE, , , ,1,261,3321,36,47,47800,1,3.6047E+11,Block Group 1,G5030,S,77374,0,40.6327976,-73.9773273,15000US360470478001,0.014229099,8.23595E-06,4905,15000US360470478001,127,-1,31,-1,4905,15000US360470478001,328,80,50,36,40,28,46,42,18,24,21,22,20,28,18,19,24,28,0,11,7,11,11,17,28,30,19,30,6,15,20,24,0,11,94.24777961,706.8583471,-73.9775009,40.6331635,0
3322,1/17/2017 0:00,19:30,BROOKLYN,11204,40.630745,-73.97717,"(40.630745, -73.97717)",18 AVENUE,MC DONALD AVENUE, ,Pavement Slippery,Unspecified, , , ,3600668,PASSENGER VEHICLE,BICYCLE, , , ,6,149,3322,36,47,47800,1,3.6047E+11,Block Group 1,G5030,S,77374,0,40.6327976,-73.9773273,15000US360470478001,0.014229099,8.23595E-06,4905,15000US360470478001,103,-1,29,-1,4905,15000US360470478001,345,92,39,29,14,23,38,37,34,32,11,19,27,31,8,15,26,38,13,23,26,26,14,19,31,31,35,41,8,16,21,22,0,11,94.24777961,706.8583471,-73.9772491,40.630703,19.1606598
3323,,,,,,,,,,,,,,,,,,,,,,,,3323,36,47,47600,1,3.6047E+11,Block Group 1,G5030,S,65966,0,40.6289871,-73.9782011,15000US360470476001,0.011563823,7.02138E-06,4900,15000US360470476001,116,-1,31,-1,4900,15000US360470476001,388,101,17,22,20,30,35,38,50,42,16,24,30,34,8,17,25,40,20,29,36,34,14,19,46,42,37,38,12,18,20,19,0,11,94.24777961,706.8583471,-73.9770813,40.6298256,56.155117
3324,1/17/2017 0:00,19:30,BROOKLYN,11204,40.630745,-73.97717,"(40.630745, -73.97717)",18 AVENUE,MC DONALD AVENUE, ,Pavement Slippery,Unspecified, , , ,3600668,PASSENGER VEHICLE,BICYCLE, , , ,6,149,3324,36,47,47800,1,3.6047E+11,Block Group 1,G5030,S,77374,0,40.6327976,-73.9773273,15000US360470478001,0.014229099,8.23595E-06,4905,15000US360470478001,103,-1,29,-1,4905,15000US360470478001,345,92,39,29,14,23,38,37,34,32,11,19,27,31,8,15,26,38,13,23,26,26,14,19,31,31,35,41,8,16,21,22,0,11,94.24777961,706.8583471,-73.9771576,40.6307487,24.3312397
3325,,,,,,,,,,,,,,,,,,,,,,,,3325,36,47,44800,1,3.6047E+11,Block Group 1,G5030,S,147753,0,40.6178962,-73.9745519,15000US360470448001,0.01848864,1.10545E-05,4866,15000US360470448001,176,-1,40,-1,4866,15000US360470448001,356,50,40,39,30,26,19,20,24,28,53,32,2,9,13,15,15,24,2,9,12,15,43,37,28,25,32,30,8,10,16,15,20,21,94.24777961,706.8583471,-73.9761429,40.6196632,418.3146057
3326,,,,,,,,,,,,,,,,,,,,,,,,3326,36,47,46800,1,3.6047E+11,Block Group 1,G5030,S,286569,0,40.6214938,-73.9807596,15000US360470468001,0.028991082,3.04985E-05,4892,15000US360470468001,272,-1,57,-1,4892,15000US360470468001,525,46,50,44,60,40,35,35,32,31,83,43,4,7,18,20,30,36,0,11,5,8,60,48,57,39,43,36,11,13,21,19,16,17,94.24777961,706.8583471,-73.9762039,40.6204033,336.5264282
3327,,,,,,,,,,,,,,,,,,,,,,,,3327,36,47,47600,1,3.6047E+11,Block Group 1,G5030,S,65966,0,40.6289871,-73.9782011,15000US360470476001,0.011563823,7.02138E-06,4900,15000US360470476001,116,-1,31,-1,4900,15000US360470476001,388,101,17,22,20,30,35,38,50,42,16,24,30,34,8,17,25,40,20,29,36,34,14,19,46,42,37,38,12,18,20,19,0,11,94.24777961,706.8583471,-73.9769363,40.6290436,142.8318481
3328,,,,,,,,,,,,,,,,,,,,,,,,3328,36,47,47600,1,3.6047E+11,Block Group 1,G5030,S,65966,0,40.6289871,-73.9782011,15000US360470476001,0.011563823,7.02138E-06,4900,15000US360470476001,116,-1,31,-1,4900,15000US360470476001,388,101,17,22,20,30,35,38,50,42,16,24,30,34,8,17,25,40,20,29,36,34,14,19,46,42,37,38,12,18,20,19,0,11,94.24777961,706.8583471,-73.9769974,40.6298714,54.5329933
3329,1/17/2017 0:00,19:30,BROOKLYN,11204,40.630745,-73.97717,"(40.630745, -73.97717)",18 AVENUE,MC DONALD AVENUE, ,Pavement Slippery,Unspecified, , , ,3600668,PASSENGER VEHICLE,BICYCLE, , , ,6,149,3329,36,47,47800,1,3.6047E+11,Block Group 1,G5030,S,77374,0,40.6327976,-73.9773273,15000US360470478001,0.014229099,8.23595E-06,4905,15000US360470478001,103,-1,29,-1,4905,15000US360470478001,345,92,39,29,14,23,38,37,34,32,11,19,27,31,8,15,26,38,13,23,26,26,14,19,31,31,35,41,8,16,21,22,0,11,94.24777961,706.8583471,-73.9770813,40.6307831,17.6120892
3330,12/1/2015 0:00,10:55,BROOKLYN,11204,40.627573,-73.9765763,"(40.627573, -73.9765763)",MC DONALD AVENUE,FOSTER AVENUE, ,Unspecified,Unspecified, , , ,3344622,VAN,BICYCLE, , , ,1,305,3330,36,47,46201,2,3.6047E+11,Block Group 2,G5030,S,70225,0,40.6269972,-73.9741325,15000US360470462012,0.014513583,7.47441E-06,4887,15000US360470462012,124,-1,36,-1,4887,15000US360470462012,370,81,47,31,35,28,34,32,37,32,10,18,21,23,7,14,18,28,10,20,22,25,27,29,41,38,24,26,10,15,25,22,1,10,94.24777961,706.8583471,-73.9767075,40.6275024,141.8713531
3331,,,,,,,,,,,,,,,,,,,,,,,,3331,36,47,47600,1,3.6047E+11,Block Group 1,G5030,S,65966,0,40.6289871,-73.9782011,15000US360470476001,0.011563823,7.02138E-06,4900,15000US360470476001,116,-1,31,-1,4900,15000US360470476001,388,101,17,22,20,30,35,38,50,42,16,24,30,34,8,17,25,40,20,29,36,34,14,19,46,42,37,38,12,18,20,19,0,11,94.24777961,706.8583471,-73.9768524,40.6290894,140.0765839
3332,,,,,,,,,,,,,,,,,,,,,,,,3332,36,47,44800,1,3.6047E+11,Block Group 1,G5030,S,147753,0,40.6178962,-73.9745519,15000US360470448001,0.01848864,1.10545E-05,4866,15000US360470448001,79,-1,22,-1,4866,15000US360470448001,188,53,30,34,0,11,3,5,16,26,23,22,0,11,8,10,0,11,5,7,18,22,26,26,0,11,21,25,4,6,11,11,23,25,94.24777961,706.8583471,-73.9759674,40.6195297,432.4674988
3333,,,,,,,,,,,,,,,,,,,,,,,,3333,36,47,46201,2,3.6047E+11,Block Group 2,G5030,S,70225,0,40.6269972,-73.9741325,15000US360470462012,0.014513583,7.47441E-06,4887,15000US360470462012,132,-1,42,-1,4887,15000US360470462012,352,60,77,41,50,27,34,26,24,22,4,12,12,12,6,12,10,16,0,11,10,16,40,40,35,36,12,14,7,12,30,24,2,10,94.24777961,706.8583471,-73.9766846,40.627449,135.2838898
3334,5/30/2015 0:00,17:40,BROOKLYN,11204,40.6159458,-73.9756295,"(40.6159458, -73.9756295)",59 STREET,23 AVENUE, ,Glare,Unspecified, , , ,3230983,PASSENGER VEHICLE,BICYCLE, , , ,1,409,3334,36,47,44800,1,3.6047E+11,Block Group 1,G5030,S,147753,0,40.6178962,-73.9745519,15000US360470448001,0.01848864,1.10545E-05,4866,15000US360470448001,100,-1,30,-1,4866,15000US360470448001,238,52,26,26,12,18,7,9,26,28,12,16,0,11,13,12,12,16,2,9,20,22,32,26,6,12,24,26,6,10,20,18,20,22,94.24777961,706.8583471,-73.9756317,40.6159248,812.055481
3335,,,,,,,,,,,,,,,,,,,,,,,,3335,36,47,47600,1,3.6047E+11,Block Group 1,G5030,S,65966,0,40.6289871,-73.9782011,15000US360470476001,0.011563823,7.02138E-06,4900,15000US360470476001,116,-1,31,-1,4900,15000US360470476001,388,101,17,22,20,30,35,38,50,42,16,24,30,34,8,17,25,40,20,29,36,34,14,19,46,42,37,38,12,18,20,19,0,11,94.24777961,706.8583471,-73.9767609,40.6283264,224.1062164
3336,,,,,,,,,,,,,,,,,,,,,,,,3336,36,47,47600,1,3.6047E+11,Block Group 1,G5030,S,65966,0,40.6289871,-73.9782011,15000US360470476001,0.011563823,7.02138E-06,4900,15000US360470476001,116,-1,31,-1,4900,15000US360470476001,388,101,17,22,20,30,35,38,50,42,16,24,30,34,8,17,25,40,20,29,36,34,14,19,46,42,37,38,12,18,20,19,0,11,94.24777961,706.8583471,-73.9768982,40.6299171,54.6560974
3337,,,,,,,,,,,,,,,,,,,,,,,,3337,36,47,47600,1,3.6047E+11,Block Group 1,G5030,S,65966,0,40.6289871,-73.9782011,15000US360470476001,0.011563823,7.02138E-06,4900,15000US360470476001,116,-1,31,-1,4900,15000US360470476001,388,101,17,22,20,30,35,38,50,42,16,24,30,34,8,17,25,40,20,29,36,34,14,19,46,42,37,38,12,18,20,19,0,11,94.24777961,706.8583471,-73.9766998,40.6283531,222.5926819
3338,,,,,,,,,,,,,,,,,,,,,,,,3338,36,47,47600,1,3.6047E+11,Block Group 1,G5030,S,65966,0,40.6289871,-73.9782011,15000US360470476001,0.011563823,7.02138E-06,4900,15000US360470476001,116,-1,31,-1,4900,15000US360470476001,388,101,17,22,20,30,35,38,50,42,16,24,30,34,8,17,25,40,20,29,36,34,14,19,46,42,37,38,12,18,20,19,0,11,94.24777961,706.8583471,-73.9767532,40.6291351,137.8562927
3339,12/1/2015 0:00,10:55,BROOKLYN,11204,40.627573,-73.9765763,"(40.627573, -73.9765763)",MC DONALD AVENUE,FOSTER AVENUE, ,Unspecified,Unspecified, , , ,3344622,VAN,BICYCLE, , , ,1,305,3339,36,47,46201,2,3.6047E+11,Block Group 2,G5030,S,70225,0,40.6269972,-73.9741325,15000US360470462012,0.014513583,7.47441E-06,4887,15000US360470462012,124,-1,36,-1,4887,15000US360470462012,370,81,47,31,35,28,34,32,37,32,10,18,21,23,7,14,18,28,10,20,22,25,27,29,41,38,24,26,10,15,25,22,1,10,94.24777961,706.8583471,-73.9766006,40.6275673,144.5505981
3340,,,,,,,,,,,,,,,,,,,,,,,,3340,36,47,44800,1,3.6047E+11,Block Group 1,G5030,S,147753,0,40.6178962,-73.9745519,15000US360470448001,0.01848864,1.10545E-05,4866,15000US360470448001,79,-1,22,-1,4866,15000US360470448001,188,53,30,34,0,11,3,5,16,26,23,22,0,11,8,10,0,11,5,7,18,22,26,26,0,11,21,25,4,6,11,11,23,25,94.24777961,706.8583471,-73.975769,40.6185493,541.3753052
3341,,,,,,,,,,,,,,,,,,,,,,,,3341,36,47,44800,1,3.6047E+11,Block Group 1,G5030,S,147753,0,40.6178962,-73.9745519,15000US360470448001,0.01848864,1.10545E-05,4866,15000US360470448001,176,-1,40,-1,4866,15000US360470448001,356,50,40,39,30,26,19,20,24,28,53,32,2,9,13,15,15,24,2,9,12,15,43,37,28,25,32,30,8,10,16,15,20,21,94.24777961,706.8583471,-73.9759216,40.6202698,349.9172668
3342,12/1/2015 0:00,10:55,BROOKLYN,11204,40.627573,-73.9765763,"(40.627573, -73.9765763)",MC DONALD AVENUE,FOSTER AVENUE, ,Unspecified,Unspecified, , , ,3344622,VAN,BICYCLE, , , ,1,305,3342,36,47,46201,2,3.6047E+11,Block Group 2,G5030,S,70225,0,40.6269972,-73.9741325,15000US360470462012,0.014513583,7.47441E-06,4887,15000US360470462012,124,-1,36,-1,4887,15000US360470462012,370,81,47,31,35,28,34,32,37,32,10,18,21,23,7,14,18,28,10,20,22,25,27,29,41,38,24,26,10,15,25,22,1,10,94.24777961,706.8583471,-73.9765549,40.6275826,145.1373138
3343,,,,,,,,,,,,,,,,,,,,,,,,3343,36,47,47600,1,3.6047E+11,Block Group 1,G5030,S,65966,0,40.6289871,-73.9782011,15000US360470476001,0.011563823,7.02138E-06,4900,15000US360470476001,116,-1,31,-1,4900,15000US360470476001,388,101,17,22,20,30,35,38,50,42,16,24,30,34,8,17,25,40,20,29,36,34,14,19,46,42,37,38,12,18,20,19,0,11,94.24777961,706.8583471,-73.9766159,40.6283913,220.287323
3344,,,,,,,,,,,,,,,,,,,,,,,,3344,36,47,46201,2,3.6047E+11,Block Group 2,G5030,S,70225,0,40.6269972,-73.9741325,15000US360470462012,0.014513583,7.47441E-06,4887,15000US360470462012,132,-1,42,-1,4887,15000US360470462012,352,60,77,41,50,27,34,26,24,22,4,12,12,12,6,12,10,16,0,11,10,16,40,40,35,36,12,14,7,12,30,24,2,10,94.24777961,706.8583471,-73.9765244,40.6274033,125.4174805
3345,,,,,,,,,,,,,,,,,,,,,,,,3345,36,47,46201,2,3.6047E+11,Block Group 2,G5030,S,70225,0,40.6269972,-73.9741325,15000US360470462012,0.014513583,7.47441E-06,4887,15000US360470462012,132,-1,42,-1,4887,15000US360470462012,352,60,77,41,50,27,34,26,24,22,4,12,12,12,6,12,10,16,0,11,10,16,40,40,35,36,12,14,7,12,30,24,2,10,94.24777961,706.8583471,-73.9765015,40.6272888,112.5643311
3346,,,,,,,,,,,,,,,,,,,,,,,,3346,36,47,44800,1,3.6047E+11,Block Group 1,G5030,S,147753,0,40.6178962,-73.9745519,15000US360470448001,0.01848864,1.10545E-05,4866,15000US360470448001,79,-1,22,-1,4866,15000US360470448001,188,53,30,34,0,11,3,5,16,26,23,22,0,11,8,10,0,11,5,7,18,22,26,26,0,11,21,25,4,6,11,11,23,25,94.24777961,706.8583471,-73.9755478,40.6169014,725.2443237
3347,,,,,,,,,,,,,,,,,,,,,,,,3347,36,47,46201,2,3.6047E+11,Block Group 2,G5030,S,70225,0,40.6269972,-73.9741325,15000US360470462012,0.014513583,7.47441E-06,4887,15000US360470462012,132,-1,42,-1,4887,15000US360470462012,352,60,77,41,50,27,34,26,24,22,4,12,12,12,6,12,10,16,0,11,10,16,40,40,35,36,12,14,7,12,30,24,2,10,94.24777961,706.8583471,-73.9764481,40.6270065,82.4961929
3348,,,,,,,,,,,,,,,,,,,,,,,,3348,36,47,44800,1,3.6047E+11,Block Group 1,G5030,S,147753,0,40.6178962,-73.9745519,15000US360470448001,0.01848864,1.10545E-05,4866,15000US360470448001,79,-1,22,-1,4866,15000US360470448001,188,53,30,34,0,11,3,5,16,26,23,22,0,11,8,10,0,11,5,7,18,22,26,26,0,11,21,25,4,6,11,11,23,25,94.24777961,706.8583471,-73.9755707,40.6175194,656.362793
3349,6/18/2015 0:00,15:07,BROOKLYN,11204,40.6161132,-73.9754421,"(40.6161132, -73.9754421)",DAHILL ROAD,23 AVENUE, ,Driver Inattention/Distraction,Unspecified, , , ,3241831,PASSENGER VEHICLE,BICYCLE, , , ,1,397,3349,36,47,44800,1,3.6047E+11,Block Group 1,G5030,S,147753,0,40.6178962,-73.9745519,15000US360470448001,0.01848864,1.10545E-05,4866,15000US360470448001,100,-1,30,-1,4866,15000US360470448001,238,52,26,26,12,18,7,9,26,28,12,16,0,11,13,12,12,16,2,9,20,22,32,26,6,12,24,26,6,10,20,18,20,22,94.24777961,706.8583471,-73.9754333,40.6161156,813.1821899
3350,4/11/2016 0:00,17:10,BROOKLYN,11230,40.6163109,-73.9754817,"(40.6163109, -73.9754817)",AVENUE M,DAHILL ROAD, ,Driver Inattention/Distraction,Driver Inattention/Distraction, , , ,3416084,SMALL COM VEH(4 TIRES),BICYCLE, , , ,1,241,3350,36,47,44800,1,3.6047E+11,Block Group 1,G5030,S,147753,0,40.6178962,-73.9745519,15000US360470448001,0.01848864,1.10545E-05,4866,15000US360470448001,100,-1,30,-1,4866,15000US360470448001,238,52,26,26,12,18,7,9,26,28,12,16,0,11,13,12,12,16,2,9,20,22,32,26,6,12,24,26,6,10,20,18,20,22,94.24777961,706.8583471,-73.9754486,40.6163101,791.4314575
3351,,,,,,,,,,,,,,,,,,,,,,,,3351,36,47,44800,1,3.6047E+11,Block Group 1,G5030,S,147753,0,40.6178962,-73.9745519,15000US360470448001,0.01848864,1.10545E-05,4866,15000US360470448001,79,-1,22,-1,4866,15000US360470448001,188,53,30,34,0,11,3,5,16,26,23,22,0,11,8,10,0,11,5,7,18,22,26,26,0,11,21,25,4,6,11,11,23,25,94.24777961,706.8583471,-73.9754868,40.6170692,706.6982422
